dataset,model,subject,seeds_averaged,test_trials_per_seed,accuracy,accuracy_defined_count,balanced_accuracy,balanced_accuracy_defined_count,chance_normalized_balanced_accuracy,chance_normalized_balanced_accuracy_defined_count,macro_f1,macro_f1_defined_count,cohen_kappa,cohen_kappa_defined_count,ovr_macro_auroc,ovr_macro_auroc_defined_count,nll,nll_defined_count,multiclass_brier,multiclass_brier_defined_count,ece,ece_defined_count
cho2017,cardinal_fbc_compactdyn_scale025_extended,40,5,200,0.5039999999999999,5,0.5039999999999999,5,0.008000000000000007,5,0.4856524279745523,5,0.008000000000000007,5,0.5096200000000001,5,1.1740549292403193,5,0.6949727975867912,5,0.284213884651661,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,41,5,200,0.932,5,0.932,5,0.8640000000000001,5,0.9319302202687718,5,0.8640000000000001,5,0.98788,5,0.2005121151299536,5,0.10795171624449333,5,0.08474761062860488,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,42,5,200,0.595,5,0.595,5,0.19000000000000003,5,0.5860042720264202,5,0.19,5,0.61928,5,0.768550853599135,5,0.5369782309622098,5,0.14465849471092226,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,43,5,200,0.9799999999999999,5,0.9799999999999999,5,0.96,5,0.9799965988645797,5,0.96,5,0.99888,5,0.09503790538409237,5,0.03796247915535651,5,0.062204819798469535,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,44,5,200,0.881,5,0.881,5,0.762,5,0.8809630098782385,5,0.762,5,0.9435600000000001,5,0.33793987425315136,5,0.19751070056943618,5,0.0921320248246193,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,45,5,200,0.64,5,0.64,5,0.28,5,0.6358892596840265,5,0.28,5,0.68716,5,0.7186146235134622,5,0.4761794899319501,5,0.11755463272333144,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,46,5,240,0.7816666666666666,5,0.7816666666666666,5,0.5633333333333332,5,0.7813845691012417,5,0.5633333333333334,5,0.8635138888888889,5,0.4787151379755426,5,0.30873383006889304,5,0.06580925052364667,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,47,5,200,0.681,5,0.681,5,0.36199999999999993,5,0.6751986576637019,5,0.36199999999999993,5,0.7277400000000002,5,0.7225474517272076,5,0.45227229703166627,5,0.13140845787525177,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,48,5,200,0.953,5,0.9530000000000001,5,0.906,5,0.95296317316575,5,0.906,5,0.99178,5,0.1873359128453617,5,0.09506588880008845,5,0.09437817686796188,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,49,5,200,0.677,5,0.677,5,0.354,5,0.6655678082065359,5,0.354,5,0.68964,5,0.9629516197645884,5,0.5168775261045244,5,0.19093120294809343,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,50,5,200,0.623,5,0.623,5,0.246,5,0.6187973603555077,5,0.246,5,0.67358,5,0.6601158629654952,5,0.4657575708148716,5,0.10941366899013519,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,51,5,200,0.562,5,0.562,5,0.12400000000000003,5,0.5435134859144115,5,0.12400000000000003,5,0.5912400000000001,5,0.8797881332521807,5,0.5706273797862236,5,0.17374659049510957,5
cho2017,cardinal_fbc_compactdyn_scale025_extended,52,5,200,0.883,5,0.883,5,0.766,5,0.8828447669929924,5,0.766,5,0.9516399999999999,5,0.3190311240327484,5,0.18771931193826003,5,0.0893072806596756,5
cho2017,cardinal_fbc_micro,1,5,200,0.8469999999999999,5,0.8469999999999999,5,0.6940000000000001,5,0.8468654540353011,5,0.6939999999999998,5,0.9399400000000002,5,0.3345557512327528,5,0.20768974635517473,5,0.08436933332681655,5
cho2017,cardinal_fbc_micro,2,5,200,0.536,5,0.536,5,0.07200000000000002,5,0.5079608099797166,5,0.072,5,0.54066,5,0.8371672789382366,5,0.5976175483275681,5,0.2133324694633484,5
cho2017,cardinal_fbc_micro,3,5,200,0.968,5,0.968,5,0.9359999999999999,5,0.9679634954303244,5,0.9359999999999999,5,0.9985999999999999,5,0.13631930805461373,5,0.06250676368025058,5,0.07753888630867004,5
cho2017,cardinal_fbc_micro,4,5,200,0.914,5,0.914,5,0.8280000000000001,5,0.9138942502146135,5,0.8280000000000001,5,0.96532,5,0.2676446914154224,5,0.15196114316708237,5,0.08124255245923998,5
cho2017,cardinal_fbc_micro,5,5,200,0.7,5,0.7,5,0.4,5,0.6982759337897868,5,0.4,5,0.7419400000000002,5,0.7823033654063812,5,0.44254177604498574,5,0.13681687849760055,5
cho2017,cardinal_fbc_micro,6,5,200,0.643,5,0.643,5,0.286,5,0.627779940723842,5,0.28600000000000003,5,0.6811400000000001,5,0.999471745446049,5,0.5404309182960781,5,0.19182963502407074,5
cho2017,cardinal_fbc_micro,7,5,240,0.5491666666666667,5,0.5491666666666667,5,0.09833333333333334,5,0.5444738693674303,5,0.0983333333333333,5,0.5506249999999999,5,0.8367013788884465,5,0.5822237290274048,5,0.18344746092955272,5
cho2017,cardinal_fbc_micro,8,5,200,0.471,5,0.4709999999999999,5,-0.05800000000000005,5,0.46871843929042256,5,-0.05800000000000005,5,0.4781000000000001,5,0.9690724296020946,5,0.6663641147662597,5,0.26219947201013566,5
cho2017,cardinal_fbc_micro,9,5,240,0.7133333333333333,5,0.7133333333333333,5,0.42666666666666664,5,0.7100558881152697,5,0.42666666666666664,5,0.8096250000000002,5,0.5377786518302498,5,0.36394553874992536,5,0.060402561972538626,5
cho2017,cardinal_fbc_micro,10,5,200,0.89,5,0.89,5,0.78,5,0.8899786424282862,5,0.78,5,0.9433,5,0.3445833182718415,5,0.19853863106439412,5,0.1187717893123627,5
cho2017,cardinal_fbc_micro,11,5,200,0.548,5,0.548,5,0.096,5,0.5294149783836989,5,0.096,5,0.55614,5,0.9502928910196949,5,0.6134954545024252,5,0.21638169884681707,5
cho2017,cardinal_fbc_micro,12,5,200,0.725,5,0.725,5,0.45,5,0.7209164078381118,5,0.45,5,0.74474,5,0.7995564964561004,5,0.43602750309963517,5,0.14487304770946502,5
cho2017,cardinal_fbc_micro,13,5,200,0.7680000000000001,5,0.7680000000000001,5,0.536,5,0.7677155239774522,5,0.536,5,0.8527000000000001,5,0.4824177450988424,5,0.3157021829680346,5,0.06708756679296493,5
cho2017,cardinal_fbc_micro,14,5,200,0.97,5,0.97,5,0.9400000000000001,5,0.9699780807432485,5,0.9399999999999998,5,0.99766,5,0.11219563242388012,5,0.0504658580142792,5,0.061058767557144164,5
cho2017,cardinal_fbc_micro,15,5,200,0.737,5,0.737,5,0.47400000000000003,5,0.7350958536222942,5,0.47400000000000003,5,0.7833600000000001,5,0.5861902149837454,5,0.3843592218707707,5,0.08722289073467256,5
cho2017,cardinal_fbc_micro,16,5,200,0.5439999999999999,5,0.5440000000000002,5,0.08800000000000008,5,0.5342423304348388,5,0.08800000000000001,5,0.5753,5,0.7666374934616839,5,0.5491615080004018,5,0.1636954313516617,5
cho2017,cardinal_fbc_micro,17,5,200,0.48600000000000004,5,0.48600000000000004,5,-0.02799999999999998,5,0.4517527836730689,5,-0.028000000000000025,5,0.4749,5,0.9321158559749907,5,0.6604851423168007,5,0.2557394915223122,5
cho2017,cardinal_fbc_micro,18,5,200,0.646,5,0.646,5,0.29200000000000004,5,0.643550853123654,5,0.292,5,0.6893,5,0.681720227938721,5,0.46481056373773033,5,0.0933628470301628,5
cho2017,cardinal_fbc_micro,19,5,200,0.567,5,0.567,5,0.13400000000000004,5,0.5396876521585886,5,0.134,5,0.60182,5,0.9775251907561522,5,0.6213605501579398,5,0.23850594663619992,5
cho2017,cardinal_fbc_micro,20,5,200,0.751,5,0.751,5,0.502,5,0.7502653928126505,5,0.502,5,0.8393200000000001,5,0.5000826980225426,5,0.3306155531478075,5,0.07779949778318404,5
cho2017,cardinal_fbc_micro,21,5,200,0.781,5,0.781,5,0.562,5,0.7808514525536314,5,0.562,5,0.86704,5,0.45612770001916864,5,0.29793190198069175,5,0.0597038270831108,5
cho2017,cardinal_fbc_micro,22,5,200,0.7510000000000001,5,0.7510000000000001,5,0.502,5,0.7507942640212703,5,0.502,5,0.83552,5,0.5015176066947208,5,0.3324053490231114,5,0.06443244099617004,5
cho2017,cardinal_fbc_micro,23,5,200,0.8959999999999999,5,0.8959999999999999,5,0.792,5,0.895991148578465,5,0.792,5,0.9586399999999999,5,0.2965610854725262,5,0.17598405597198832,5,0.08844564133882522,5
cho2017,cardinal_fbc_micro,24,5,200,0.718,5,0.718,5,0.43600000000000005,5,0.717421205867536,5,0.43600000000000005,5,0.7932600000000001,5,0.5466892987966243,5,0.373651599439417,5,0.06679064279794693,5
cho2017,cardinal_fbc_micro,25,5,200,0.6859999999999999,5,0.6859999999999999,5,0.372,5,0.6845178811701084,5,0.37200000000000005,5,0.75654,5,0.6048182756997651,5,0.4128852918325606,5,0.08677680885791779,5
cho2017,cardinal_fbc_micro,26,5,200,0.7220000000000001,5,0.7220000000000001,5,0.4440000000000001,5,0.7199702762365596,5,0.44399999999999995,5,0.8038399999999999,5,0.5488818019120241,5,0.3671040481008823,5,0.07302333450317383,5
cho2017,cardinal_fbc_micro,27,5,200,0.788,5,0.788,5,0.576,5,0.7874091646794608,5,0.576,5,0.85828,5,0.4899029978462096,5,0.31910806644797535,5,0.1035561962723732,5
cho2017,cardinal_fbc_micro,28,5,200,0.556,5,0.556,5,0.11199999999999996,5,0.5550869834136197,5,0.11199999999999999,5,0.57736,5,0.778549444418419,5,0.5455290692691463,5,0.13760847884416577,5
cho2017,cardinal_fbc_micro,29,5,200,0.506,5,0.506,5,0.01200000000000001,5,0.4921580273806824,5,0.011999999999999988,5,0.52352,5,0.8781914805542612,5,0.6144897368153698,5,0.21578573834896084,5
cho2017,cardinal_fbc_micro,30,5,200,0.5959999999999999,5,0.5959999999999999,5,0.192,5,0.5871007321650143,5,0.192,5,0.65776,5,0.6948337578478112,5,0.49406526657944394,5,0.13000749397277833,5
cho2017,cardinal_fbc_micro,31,5,200,0.597,5,0.5970000000000001,5,0.19400000000000003,5,0.588879598169068,5,0.194,5,0.65838,5,0.6960557933198898,5,0.49151261332192553,5,0.12314906316995619,5
cho2017,cardinal_fbc_micro,32,5,200,0.523,5,0.523,5,0.04600000000000004,5,0.5125824121103789,5,0.046,5,0.5445399999999999,5,0.8041930951829247,5,0.5766803845786229,5,0.18106970214843748,5
cho2017,cardinal_fbc_micro,33,5,200,0.594,5,0.594,5,0.18799999999999994,5,0.586671058222585,5,0.188,5,0.6397799999999999,5,0.7482495032132113,5,0.5214317260441013,5,0.14133350455760957,5
cho2017,cardinal_fbc_micro,34,5,200,0.537,5,0.537,5,0.07400000000000007,5,0.47931480489218836,5,0.074,5,0.56952,5,1.0012906917752455,5,0.6508517096306367,5,0.259989437520504,5
cho2017,cardinal_fbc_micro,35,5,200,0.8150000000000001,5,0.8150000000000001,5,0.63,5,0.8139895033484684,5,0.63,5,0.89298,5,0.4136830547190531,5,0.2617201023032091,5,0.06139647102355957,5
cho2017,cardinal_fbc_micro,36,5,200,0.723,5,0.7230000000000001,5,0.44600000000000006,5,0.7220801910833335,5,0.446,5,0.8136599999999999,5,0.5481966936405241,5,0.3635334633548976,5,0.07930507576465605,5
cho2017,cardinal_fbc_micro,37,5,200,0.78,5,0.78,5,0.5599999999999999,5,0.7790581918010131,5,0.5599999999999999,5,0.85632,5,0.48797800309534284,5,0.3224108644975166,5,0.08596115744113922,5
cho2017,cardinal_fbc_micro,38,5,200,0.522,5,0.522,5,0.04400000000000004,5,0.4948850288366696,5,0.04400000000000002,5,0.5320199999999999,5,0.9543975137405534,5,0.6279180736137967,5,0.2176554423570633,5
cho2017,cardinal_fbc_micro,39,5,200,0.734,5,0.734,5,0.46799999999999997,5,0.7336508144184168,5,0.46799999999999997,5,0.81654,5,0.5229503953894705,5,0.35262109848122536,5,0.0533340100646019,5
cho2017,cardinal_fbc_micro,40,5,200,0.5,5,0.5,5,0.0,5,0.4881642043431779,5,0.0,5,0.49626000000000003,5,1.1195163006293027,5,0.6996346358136143,5,0.28106642806529997,5
cho2017,cardinal_fbc_micro,41,5,200,0.9349999999999999,5,0.9349999999999999,5,0.8700000000000001,5,0.9349647422854153,5,0.8699999999999999,5,0.9879,5,0.20782227107850706,5,0.11016973691593039,5,0.09214323252439499,5
cho2017,cardinal_fbc_micro,42,5,200,0.5800000000000001,5,0.5800000000000001,5,0.16,5,0.5776395120467722,5,0.15999999999999998,5,0.6123,5,0.7787488637138602,5,0.5422538296730253,5,0.14680353635549548,5
cho2017,cardinal_fbc_micro,43,5,200,0.9800000000000001,5,0.9800000000000001,5,0.96,5,0.9799981993547437,5,0.96,5,0.9989800000000001,5,0.10291486467923691,5,0.04149415914989859,5,0.06971475434303284,5
cho2017,cardinal_fbc_micro,44,5,200,0.8710000000000001,5,0.8710000000000001,5,0.742,5,0.8709774705809459,5,0.742,5,0.93292,5,0.35639179139627347,5,0.21146238113127627,5,0.08265983527898789,5
cho2017,cardinal_fbc_micro,45,5,200,0.623,5,0.623,5,0.24599999999999994,5,0.6177055830590954,5,0.24600000000000005,5,0.65486,5,0.7670697729883226,5,0.5093647074934776,5,0.13512524265050888,5
cho2017,cardinal_fbc_micro,46,5,240,0.7699999999999999,5,0.7700000000000001,5,0.54,5,0.769651454336735,5,0.5399999999999999,5,0.8568611111111112,5,0.48664426291263735,5,0.31481727955771255,5,0.06949226811528206,5
cho2017,cardinal_fbc_micro,47,5,200,0.671,5,0.671,5,0.342,5,0.666818060491243,5,0.342,5,0.71486,5,0.7447846711289849,5,0.4650982289729936,5,0.1459583149552345,5
cho2017,cardinal_fbc_micro,48,5,200,0.9410000000000001,5,0.9410000000000001,5,0.882,5,0.9409746586046206,5,0.882,5,0.9857600000000002,5,0.22150577035750194,5,0.11726285762065573,5,0.10155232763290405,5
cho2017,cardinal_fbc_micro,49,5,200,0.656,5,0.656,5,0.31200000000000006,5,0.6348970431459089,5,0.312,5,0.66688,5,0.9952721361795108,5,0.5539557855330375,5,0.21242920285463335,5
cho2017,cardinal_fbc_micro,50,5,200,0.6060000000000001,5,0.6060000000000001,5,0.21199999999999997,5,0.6030328357052548,5,0.21200000000000002,5,0.64358,5,0.7044234928055152,5,0.49781999077276107,5,0.11142517042160036,5
cho2017,cardinal_fbc_micro,51,5,200,0.565,5,0.5650000000000001,5,0.12999999999999998,5,0.5512033616181251,5,0.13000000000000003,5,0.59404,5,0.9014791496967682,5,0.5732802920647273,5,0.1668661536574364,5
cho2017,cardinal_fbc_micro,52,5,200,0.884,5,0.884,5,0.768,5,0.8838708253247904,5,0.768,5,0.95062,5,0.3189621195015889,5,0.18789714854851697,5,0.09046534311771393,5
cho2017,cardinal_fbc_micro_extended,1,5,200,0.8540000000000001,5,0.8540000000000001,5,0.708,5,0.8539196359935273,5,0.708,5,0.9413599999999999,5,0.33112375845688347,5,0.20359370614349084,5,0.07145423424243927,5
cho2017,cardinal_fbc_micro_extended,2,5,200,0.5529999999999999,5,0.5529999999999999,5,0.10600000000000001,5,0.5340746941058829,5,0.10600000000000001,5,0.55708,5,0.8756575241055827,5,0.5919205963812674,5,0.20254889708757404,5
cho2017,cardinal_fbc_micro_extended,3,5,200,0.978,5,0.978,5,0.9559999999999998,5,0.9779899934749757,5,0.9559999999999998,5,0.99888,5,0.1319652640793297,5,0.05642740744512927,5,0.08954216974973679,5
cho2017,cardinal_fbc_micro_extended,4,5,200,0.9170000000000001,5,0.9170000000000001,5,0.834,5,0.9169277789100011,5,0.834,5,0.9663599999999999,5,0.2648625916635766,5,0.14889086084495814,5,0.08974752628803254,5
cho2017,cardinal_fbc_micro_extended,5,5,200,0.7110000000000001,5,0.7110000000000001,5,0.42200000000000004,5,0.7091605044094309,5,0.422,5,0.7611000000000001,5,0.7463163738777037,5,0.4202980759884423,5,0.11880700349807741,5
cho2017,cardinal_fbc_micro_extended,6,5,200,0.633,5,0.633,5,0.266,5,0.6157670221273752,5,0.266,5,0.6737599999999999,5,1.0083254001939437,5,0.5514326798716012,5,0.1968858006000519,5
cho2017,cardinal_fbc_micro_extended,7,5,240,0.5516666666666666,5,0.5516666666666666,5,0.10333333333333328,5,0.5430764419529841,5,0.10333333333333335,5,0.5535833333333334,5,0.90654408289395,5,0.5958319927760425,5,0.18129295453429223,5
cho2017,cardinal_fbc_micro_extended,8,5,200,0.4800000000000001,5,0.4800000000000001,5,-0.040000000000000036,5,0.477669820035573,5,-0.040000000000000036,5,0.47902000000000006,5,0.9674376540338786,5,0.6670477254365057,5,0.25080352294445035,5
cho2017,cardinal_fbc_micro_extended,9,5,240,0.725,5,0.725,5,0.45,5,0.7213959438207507,5,0.45,5,0.813486111111111,5,0.5330601866212215,5,0.35963145527742324,5,0.06070074195663133,5
cho2017,cardinal_fbc_micro_extended,10,5,200,0.9,5,0.9,5,0.8,5,0.8999721321288338,5,0.8,5,0.9440999999999999,5,0.344232366899917,5,0.19804042700606453,5,0.12301249229907989,5
cho2017,cardinal_fbc_micro_extended,11,5,200,0.549,5,0.549,5,0.098,5,0.5223405549685197,5,0.098,5,0.56412,5,0.9477882456817195,5,0.6141368080488312,5,0.2279165719151497,5
cho2017,cardinal_fbc_micro_extended,12,5,200,0.747,5,0.747,5,0.49399999999999994,5,0.7426171344605625,5,0.49400000000000005,5,0.7678,5,0.755696230372649,5,0.40911862443676483,5,0.13407346653938293,5
cho2017,cardinal_fbc_micro_extended,13,5,200,0.764,5,0.764,5,0.5279999999999999,5,0.763848083578908,5,0.5280000000000001,5,0.8516,5,0.4841870591050649,5,0.3156456172941028,5,0.07279560416936875,5
cho2017,cardinal_fbc_micro_extended,14,5,200,0.9719999999999999,5,0.9719999999999999,5,0.944,5,0.9719796326593177,5,0.944,5,0.9975799999999999,5,0.11204592472048044,5,0.05092155412267021,5,0.057577288210392,5
cho2017,cardinal_fbc_micro_extended,15,5,200,0.7249999999999999,5,0.7250000000000001,5,0.45,5,0.7224028152819931,5,0.45,5,0.76864,5,0.6030438305377771,5,0.39742259979898986,5,0.11111968064308167,5
cho2017,cardinal_fbc_micro_extended,16,5,200,0.546,5,0.546,5,0.09200000000000008,5,0.5364250777522017,5,0.092,5,0.58378,5,0.7456262245228118,5,0.537001717754113,5,0.15122181469202042,5
cho2017,cardinal_fbc_micro_extended,17,5,200,0.47800000000000004,5,0.47800000000000004,5,-0.04400000000000002,5,0.44631628243261423,5,-0.044,5,0.47311999999999993,5,1.0626072463642529,5,0.6845616358678697,5,0.2735682778954506,5
cho2017,cardinal_fbc_micro_extended,18,5,200,0.666,5,0.666,5,0.33199999999999996,5,0.6649518896406121,5,0.332,5,0.7138200000000001,5,0.6535063602923888,5,0.442986865295798,5,0.09224544322490694,5
cho2017,cardinal_fbc_micro_extended,19,5,200,0.566,5,0.5660000000000001,5,0.13200000000000003,5,0.5397140204090218,5,0.132,5,0.5979800000000001,5,0.9856275575393866,5,0.6270140806593428,5,0.2473894084692001,5
cho2017,cardinal_fbc_micro_extended,20,5,200,0.765,5,0.765,5,0.53,5,0.7648434044810914,5,0.53,5,0.8421799999999999,5,0.4945323768918771,5,0.3257076946061674,5,0.05500088071823119,5
cho2017,cardinal_fbc_micro_extended,21,5,200,0.792,5,0.792,5,0.584,5,0.7919552182984377,5,0.584,5,0.8755000000000001,5,0.44482268800675495,5,0.2898313160536542,5,0.06840258491039276,5
cho2017,cardinal_fbc_micro_extended,22,5,200,0.771,5,0.7709999999999999,5,0.542,5,0.7707940641023983,5,0.542,5,0.8458600000000001,5,0.49237829041348846,5,0.32269486387131074,5,0.0569388331770897,5
cho2017,cardinal_fbc_micro_extended,23,5,200,0.893,5,0.893,5,0.786,5,0.8929923237878856,5,0.786,5,0.9609400000000001,5,0.2888176966382522,5,0.17053979852125248,5,0.08498659759759901,5
cho2017,cardinal_fbc_micro_extended,24,5,200,0.719,5,0.719,5,0.438,5,0.7185344159779781,5,0.438,5,0.79762,5,0.5428510783758923,5,0.36939109229911365,5,0.07362415844202043,5
cho2017,cardinal_fbc_micro_extended,25,5,200,0.667,5,0.6669999999999999,5,0.33399999999999996,5,0.6656439596188742,5,0.33399999999999996,5,0.74372,5,0.6187828202391618,5,0.42451852973843635,5,0.10081753140687943,5
cho2017,cardinal_fbc_micro_extended,26,5,200,0.736,5,0.736,5,0.4720000000000001,5,0.7342569922572546,5,0.472,5,0.80304,5,0.5500570239211087,5,0.3657258756859806,5,0.06920972412824629,5
cho2017,cardinal_fbc_micro_extended,27,5,200,0.786,5,0.786,5,0.5720000000000001,5,0.7854688624910956,5,0.5720000000000001,5,0.8615200000000002,5,0.48830499153067697,5,0.31757559511616945,5,0.10070929628610611,5
cho2017,cardinal_fbc_micro_extended,28,5,200,0.552,5,0.5520000000000002,5,0.10400000000000005,5,0.5443150653661926,5,0.10400000000000001,5,0.5790200000000001,5,0.7760201399301703,5,0.550063308305636,5,0.15107919341325762,5
cho2017,cardinal_fbc_micro_extended,29,5,200,0.5040000000000001,5,0.5040000000000001,5,0.008000000000000007,5,0.49574852605239544,5,0.008000000000000007,5,0.51572,5,0.9542106122539016,5,0.6273773504317398,5,0.2252608004808426,5
cho2017,cardinal_fbc_micro_extended,30,5,200,0.6170000000000001,5,0.617,5,0.23399999999999993,5,0.6108917640900724,5,0.23399999999999999,5,0.6526799999999999,5,0.7181671257580485,5,0.4992192428062304,5,0.13093678814172746,5
cho2017,cardinal_fbc_micro_extended,31,5,200,0.607,5,0.607,5,0.21400000000000002,5,0.5997520529291106,5,0.21400000000000002,5,0.6762,5,0.6629398600342058,5,0.46837870081496036,5,0.10493680214881898,5
cho2017,cardinal_fbc_micro_extended,32,5,200,0.535,5,0.5349999999999999,5,0.06999999999999998,5,0.5297642631394943,5,0.06999999999999999,5,0.54972,5,0.802068411704133,5,0.57546350144222,5,0.18816668301820755,5
cho2017,cardinal_fbc_micro_extended,33,5,200,0.593,5,0.593,5,0.186,5,0.5889657996347997,5,0.186,5,0.6402599999999999,5,0.7389599509724154,5,0.5169030066615232,5,0.14094162076711653,5
cho2017,cardinal_fbc_micro_extended,34,5,200,0.53,5,0.53,5,0.06000000000000005,5,0.46829906044487607,5,0.06000000000000001,5,0.5632999999999999,5,1.0883929040545854,5,0.6664867475360434,5,0.26845019513368606,5
cho2017,cardinal_fbc_micro_extended,35,5,200,0.8219999999999998,5,0.8220000000000001,5,0.6439999999999999,5,0.8206768658825242,5,0.644,5,0.9061199999999999,5,0.3822519204269633,5,0.24192341998254605,5,0.04536480683088301,5
cho2017,cardinal_fbc_micro_extended,36,5,200,0.736,5,0.736,5,0.4720000000000001,5,0.7352498881064935,5,0.4720000000000001,5,0.8142199999999999,5,0.5460198936256556,5,0.3602492762372752,5,0.08050556862354277,5
cho2017,cardinal_fbc_micro_extended,37,5,200,0.7879999999999999,5,0.788,5,0.5760000000000001,5,0.7866593228758513,5,0.5760000000000001,5,0.8584800000000001,5,0.4784099477319925,5,0.31547573839424503,5,0.0828477236032486,5
cho2017,cardinal_fbc_micro_extended,38,5,200,0.526,5,0.526,5,0.052000000000000005,5,0.5005462832544442,5,0.052000000000000005,5,0.53084,5,0.8980431630727462,5,0.6035052670312047,5,0.1887919618487358,5
cho2017,cardinal_fbc_micro_extended,39,5,200,0.716,5,0.716,5,0.43200000000000005,5,0.7153433750364186,5,0.43200000000000005,5,0.81512,5,0.5249275578069559,5,0.35502278349934946,5,0.08105400508642198,5
cho2017,cardinal_fbc_micro_extended,40,5,200,0.5,5,0.5,5,0.0,5,0.4858533148694365,5,0.0,5,0.5005599999999999,5,1.1413604463869615,5,0.7070212413405921,5,0.2938084360361099,5
cho2017,cardinal_fbc_micro_extended,41,5,200,0.93,5,0.93,5,0.8600000000000001,5,0.9299586132900511,5,0.86,5,0.9874599999999999,5,0.20884179389427696,5,0.11119839022089117,5,0.09458590799570085,5
cho2017,cardinal_fbc_micro_extended,42,5,200,0.572,5,0.572,5,0.144,5,0.5653232923251157,5,0.14400000000000002,5,0.6034,5,0.7947970855953929,5,0.5545015985634307,5,0.16675154572725295,5
cho2017,cardinal_fbc_micro_extended,43,5,200,0.9789999999999999,5,0.9789999999999999,5,0.958,5,0.9789965238477027,5,0.958,5,0.9989000000000001,5,0.10484917102190287,5,0.04227259282950059,5,0.07146600526571273,5
cho2017,cardinal_fbc_micro_extended,44,5,200,0.8710000000000001,5,0.8710000000000001,5,0.742,5,0.8709736675294426,5,0.742,5,0.9338200000000001,5,0.3562414904846438,5,0.21126431036190949,5,0.08846695375442507,5
cho2017,cardinal_fbc_micro_extended,45,5,200,0.633,5,0.633,5,0.266,5,0.6299264606279725,5,0.266,5,0.66538,5,0.750075544734986,5,0.4961554442249012,5,0.11446028304100035,5
cho2017,cardinal_fbc_micro_extended,46,5,240,0.7675,5,0.7675,5,0.5349999999999999,5,0.7671702277490818,5,0.535,5,0.858861111111111,5,0.481437581480463,5,0.31226023183525975,5,0.06852716212471327,5
cho2017,cardinal_fbc_micro_extended,47,5,200,0.669,5,0.669,5,0.338,5,0.6644893964551069,5,0.338,5,0.7071799999999999,5,0.7552765192502472,5,0.4725891806438115,5,0.1375684427022934,5
cho2017,cardinal_fbc_micro_extended,48,5,200,0.925,5,0.925,5,0.85,5,0.9247756308906068,5,0.85,5,0.97564,5,0.24783976927331194,5,0.13868741034448817,5,0.0946848947405815,5
cho2017,cardinal_fbc_micro_extended,49,5,200,0.655,5,0.655,5,0.31000000000000005,5,0.6342513569859459,5,0.31,5,0.6647,5,1.0068239717436245,5,0.556187842804471,5,0.2094480687379837,5
cho2017,cardinal_fbc_micro_extended,50,5,200,0.607,5,0.607,5,0.21399999999999997,5,0.6042343899620748,5,0.21400000000000002,5,0.64832,5,0.7063524221252904,5,0.4987192694506587,5,0.12964227992296215,5
cho2017,cardinal_fbc_micro_extended,51,5,200,0.557,5,0.557,5,0.11399999999999996,5,0.5436405298041889,5,0.11400000000000002,5,0.5892199999999999,5,0.9060254435096031,5,0.5800518926882614,5,0.19123632234334947,5
cho2017,cardinal_fbc_micro_extended,52,5,200,0.8859999999999999,5,0.8859999999999999,5,0.772,5,0.8858415671323188,5,0.772,5,0.95124,5,0.3160686332142452,5,0.18557762918856657,5,0.0892022830247879,5
cho2017,cardinal_fbc_physical,1,5,200,0.8549999999999999,5,0.8549999999999999,5,0.71,5,0.8549371336934053,5,0.71,5,0.93904,5,0.3337608310196378,5,0.20617686623294432,5,0.0774746426343918,5
cho2017,cardinal_fbc_physical,2,5,200,0.522,5,0.522,5,0.04400000000000004,5,0.5047152143270195,5,0.044,5,0.5445,5,0.8472528007733725,5,0.5923903761489896,5,0.19641643559932712,5
cho2017,cardinal_fbc_physical,3,5,200,0.975,5,0.975,5,0.95,5,0.9749888698443729,5,0.95,5,0.9987199999999999,5,0.13188856103141766,5,0.057782019425553256,5,0.08525996816158296,5
cho2017,cardinal_fbc_physical,4,5,200,0.9110000000000001,5,0.9110000000000001,5,0.8220000000000001,5,0.9109088638081764,5,0.8220000000000001,5,0.9678799999999999,5,0.2588340439677971,5,0.14661134970571849,5,0.07895771247148514,5
cho2017,cardinal_fbc_physical,5,5,200,0.715,5,0.715,5,0.43,5,0.7121756451646751,5,0.43,5,0.7664,5,0.7462503849432769,5,0.4167254783338327,5,0.1143456369638443,5
cho2017,cardinal_fbc_physical,6,5,200,0.6319999999999999,5,0.632,5,0.264,5,0.616689209687179,5,0.264,5,0.66646,5,1.0155943023645881,5,0.5600723373505774,5,0.20127269393205643,5
cho2017,cardinal_fbc_physical,7,5,240,0.5441666666666667,5,0.5441666666666667,5,0.08833333333333333,5,0.538225681655119,5,0.08833333333333333,5,0.5571944444444443,5,0.8682774491532866,5,0.5781093089258889,5,0.17510773842533428,5
