level,dataset,model,prediction_count_including_seeds,accuracy,balanced_accuracy,chance_normalized_balanced_accuracy,macro_f1,cohen_kappa,ovr_macro_auroc,nll,multiclass_brier,ece
dataset,cho2017,free_cardinal,52600,0.6777186311787072,0.6777186311787072,0.35543726235741446,0.6776558628728397,0.35543726235741446,0.7500224602061618,0.6082634857964355,0.41661734286292207,0.0720215448544506
dataset,cho2017,cardinal_dynamics,52600,0.7045057034220532,0.7045057034220532,0.4090114068441064,0.7045050701942204,0.4090114068441064,0.7933958015874164,0.5436599754460986,0.37118447442093794,0.04194121512283391
dataset,cho2017,cardinal_dynamics_compact,52600,0.7028897338403042,0.7028897338403042,0.40577946768060835,0.7028881874791814,0.40577946768060835,0.794632320114502,0.54044838804957,0.3692219917753253,0.0403560117011741
dataset,cho2017,cardinal_dynamics_extended,52600,0.702148288973384,0.7021482889733841,0.4042965779467682,0.7019975526800311,0.4042965779467681,0.7935364238314853,0.5419421869926552,0.37066687205172655,0.042726145264313696
dataset,cho2017,cardinal_dynamics_sinc,52600,0.688745247148289,0.688745247148289,0.377490494296578,0.6886932194135584,0.377490494296578,0.7799649951567899,0.553221420605525,0.37946374952063183,0.04057771920591254
dataset,cho2017,cardinal_dynamics_sinc_residual,52600,0.695532319391635,0.695532319391635,0.3910646387832699,0.6955291015362584,0.3910646387832699,0.785995245341121,0.5472517643407856,0.37450376221452286,0.03356311089978927
dataset,cho2017,cardinal_dynamics_sinc_extended,52600,0.6924524714828897,0.6924524714828897,0.3849049429657794,0.6924415810584419,0.3849049429657795,0.7831948018621058,0.5510190618862755,0.37739736950964675,0.03771709625711914
dataset,cho2017,eegnet,52600,0.6325475285171103,0.6325475285171103,0.26509505703422054,0.632541671517484,0.26509505703422054,0.7209753795052698,0.5862364308379671,0.40761767859142806,0.018127413475921405
dataset,cho2017,shallow,52600,0.681596958174905,0.681596958174905,0.3631939163498099,0.6815684149305239,0.3631939163498099,0.7537499927713281,0.6481995132078048,0.4285649402445367,0.1068602631991807
dataset,cho2017,deep4,52600,0.554296577946768,0.5542965779467681,0.10859315589353624,0.5542953304453726,0.10859315589353613,0.5966337644031285,0.6962284849033378,0.5007610340059678,0.10407244823164813
dataset,cho2017,eegconformer,52600,0.6591825095057035,0.6591825095057033,0.3183650190114067,0.6584493564008931,0.3183650190114068,0.7429624044008154,0.7283655267728045,0.4525499496230638,0.1292049753291979
dataset,cho2017,eegconformer_compact,52600,0.6545817490494297,0.6545817490494297,0.30916349809885935,0.6538165347707705,0.30916349809885935,0.7382997227804362,0.7343975578946847,0.45820449878682384,0.1362472728030763
dataset,cho2017,atcnet,52600,0.6517680608365019,0.651768060836502,0.3035361216730039,0.6517638457688527,0.3035361216730038,0.7421762151397302,0.5812366325115248,0.40311987283032524,0.05032827935744601
dataset,cho2017,atcnet_aggressive_pool,52600,0.6345057034220533,0.6345057034220533,0.2690114068441065,0.6342288977627968,0.2690114068441065,0.7176026760543017,0.5973040360901886,0.41594315814385496,0.04166630794226899
dataset,cho2017,fbcnet,52600,0.6956844106463879,0.6956844106463878,0.3913688212927755,0.6956145280431782,0.3913688212927756,0.7561962938599662,0.636439203911984,0.41348708415802765,0.06500396422560223
dataset,cho2017,cardinal_fbc,52600,0.695171102661597,0.695171102661597,0.39034220532319397,0.6951292902094672,0.39034220532319397,0.7570905214040973,0.6343955350282993,0.4124104853584705,0.06479898902059962
dataset,cho2017,cardinal_fbc_extended,52600,0.6963498098859315,0.6963498098859315,0.3926996197718631,0.696303147816706,0.3926996197718631,0.7579920199077621,0.6319555494220583,0.41131841406383834,0.0631211854874408
dataset,cho2017,cardinal_fbc_corr,52600,0.7013878326996198,0.7013878326996197,0.40277566539923937,0.7013666503432763,0.4027756653992396,0.7664344489583484,0.6177934384143485,0.40262890437807836,0.058385454074058235
dataset,cho2017,cardinal_fbc_corr_extended,52600,0.700171102661597,0.7001711026615969,0.40034220532319376,0.7001043085694272,0.40034220532319387,0.7667085627231853,0.6189563168614952,0.4025255260070729,0.06016868722189518
dataset,cho2017,cardinal_fbc_compactdyn,52600,0.71106463878327,0.71106463878327,0.42212927756653995,0.7108363307953134,0.42212927756653995,0.7741971685292545,0.6306365422634144,0.40008940234585666,0.07222136773650635
dataset,cho2017,cardinal_fbc_compactdyn_extended,52600,0.711425855513308,0.711425855513308,0.4228517110266159,0.7112342302286991,0.422851711026616,0.7735322521649872,0.631838111893407,0.4014168124778707,0.07398220234270785
dataset,cho2017,cardinal_fbc_compactdyn_scale010,52600,0.699296577946768,0.6992965779467681,0.3985931558935363,0.6992606398997625,0.39859315589353617,0.761629708756813,0.6288674554286835,0.4077928086098109,0.06133836789276212
dataset,cho2017,cardinal_fbc_compactdyn_scale010_extended,52600,0.6996958174904943,0.6996958174904944,0.39939163498098873,0.6996398520779188,0.3993916349809886,0.7620630585956136,0.6286466534934348,0.40738434574748056,0.061117861726438155
dataset,cho2017,cardinal_fbc_compactdyn_scale025,52600,0.709638783269962,0.709638783269962,0.419277566539924,0.7095767088551682,0.419277566539924,0.7768696840347555,0.6053239163413195,0.3922111584239125,0.052234328837902355
dataset,cho2017,cardinal_fbc_compactdyn_scale025_extended,52600,0.7121673003802281,0.7121673003802281,0.42433460076045626,0.7120931752678575,0.42433460076045626,0.7787256075698651,0.6032601918416043,0.39043650558028936,0.05196679865905993
dataset,cho2017,cardinal_fbc_micro,52600,0.6993726235741445,0.6993726235741444,0.39874524714828885,0.6993462123196656,0.39874524714828896,0.7629804569243448,0.6251931727063585,0.40720239945429854,0.06473241287832475
dataset,cho2017,cardinal_fbc_micro_extended,52600,0.7021102661596959,0.7021102661596959,0.4042205323193917,0.7020517731062854,0.4042205323193916,0.7640899004611893,0.6294830908415509,0.40604580437184323,0.06246682518108717
dataset,cho2017,cardinal_fbc_physical,52600,0.700171102661597,0.7001711026615969,0.40034220532319376,0.7001449748625412,0.40034220532319387,0.7626426607295176,0.6289045336399149,0.40772494992793756,0.06529765012373037
dataset,cho2017,cardinal_fbc_physical_extended,52600,0.7007984790874525,0.7007984790874524,0.4015969581749048,0.7007360035260148,0.4015969581749049,0.76288346152178,0.6299609065079385,0.4078274906763109,0.06547819986769454
dataset,cho2017,eegtcnet,52600,0.5668060836501901,0.5668060836501901,0.13361216730038028,0.5639755963330486,0.13361216730038028,0.6111121879020949,0.6511659974943227,0.4651749779669056,0.02369593145502836
dataset,cho2017,fbmsnet,52600,0.6888403041825095,0.6888403041825095,0.37768060836501904,0.6888295656781798,0.37768060836501904,0.7546791792566034,0.6344471500989187,0.4128051981097304,0.06380107625469056
dataset,cho2017,cardinal_fbms,52600,0.6889543726235742,0.6889543726235741,0.3779087452471481,0.6889409909791422,0.37790874524714824,0.7548669967760124,0.633634449508112,0.4126004209432607,0.06368025101636299
dataset,cho2017,cardinal_fbms_extended,52600,0.6889923954372623,0.6889923954372623,0.37798479087452463,0.688980375234044,0.37798479087452475,0.7545793765993436,0.6344125346181537,0.41283229781985237,0.06382882870195483
dataset,cho2017,cardinal_mix,52600,0.6713498098859315,0.6713498098859316,0.34269961977186325,0.6712609077739736,0.34269961977186314,0.7424336400699736,0.6220499216775586,0.42468095800994277,0.07966038292465104
dataset,cho2017,cardinal_mix_drop,52600,0.680361216730038,0.680361216730038,0.36072243346007604,0.6803205861924467,0.36072243346007604,0.7576835453743729,0.5995778235884636,0.41040425743510983,0.07392078096082454
dataset,cho2017,ctnet,52600,0.6507414448669202,0.6507414448669202,0.3014828897338404,0.6479172184774031,0.3014828897338403,0.7346860414347468,0.5959417063067783,0.4177817927346932,0.07485857329327796
dataset,cho2017,ctnet_compact,52600,0.6162357414448669,0.6162357414448669,0.23247148288973385,0.616235616610062,0.23247148288973385,0.6841432990212379,0.6133915953092887,0.4341537310050413,0.026177304046008952
dataset,cho2017,eegsym,52600,0.535703422053232,0.535703422053232,0.07140684410646392,0.5209725834686993,0.07140684410646392,0.5655198351139962,0.6683087871609863,0.4798931115739796,0.010160297238101555
dataset,cho2017,eegsym_wide,52600,0.6055703422053232,0.6055703422053231,0.21114068441064626,0.603620691560262,0.21114068441064637,0.6785348942445315,0.6185252471861895,0.4349611578859361,0.05061667112909795
dataset,cho2017,tcformer,52600,0.694296577946768,0.694296577946768,0.38859315589353605,0.6940950744817921,0.38859315589353616,0.7944695763275456,0.5468093959852076,0.3714214304632918,0.05719985722475633
dataset,physionet_mi,scope,12150,0.5233744855967079,0.5235483012111124,0.0470966024222248,0.5233008571379267,0.047075859563899036,0.5335797628991905,0.9428775458638173,0.6367157224310387,0.2322635161631392
dataset,physionet_mi,free_scope,12150,0.5440329218106996,0.5443282584085832,0.08865651681716646,0.5437584645069828,0.08859630344702085,0.5687108227800507,0.9006633841355121,0.6108815006007718,0.2223438351733204
dataset,physionet_mi,cardinal,12150,0.5846090534979423,0.5843400870277444,0.16868017405548885,0.5841560865238641,0.1687572768076271,0.6229851817075079,0.738457499464265,0.5188566397000187,0.13406923534938822
dataset,physionet_mi,free_cardinal,12150,0.5841975308641976,0.5839244594300719,0.16784891886014375,0.5837327248043208,0.16792700745956368,0.6221494958609994,0.7401554400578989,0.5199493544483221,0.13427134271511817
dataset,physionet_mi,cardinal_dynamics,12150,0.5895473251028807,0.5897324740308967,0.17946494806179336,0.5894787790643374,0.17938415670455954,0.6432265708995645,0.685558903013463,0.48390082898796355,0.09604658755255334
dataset,physionet_mi,cardinal_dynamics_compact,12150,0.5881481481481482,0.5883193401988103,0.17663868039762054,0.5880934588683555,0.17656403953396238,0.6410189413724586,0.6791193647724328,0.48033703998283117,0.08720778964674523
dataset,physionet_mi,cardinal_dynamics_extended,12150,0.5874074074074074,0.5865777691061669,0.17315553821233376,0.5840536296182195,0.17342934415090305,0.6392338428582172,0.68014626019815,0.4820267988463597,0.0919678493487982
dataset,physionet_mi,cardinal_dynamics_sinc,12150,0.5693827160493827,0.5690968178575566,0.13819363571511323,0.5688675387141471,0.13826107644163022,0.6199824670868334,0.6837229923208104,0.48340835541314575,0.08057176613513334
dataset,physionet_mi,cardinal_dynamics_sinc_residual,12150,0.5792592592592593,0.5795011249382656,0.1590022498765311,0.5791110468164251,0.1589123336855538,0.6299293263716558,0.6770497845516537,0.4780006606782041,0.07240747762315067
dataset,physionet_mi,cardinal_dynamics_sinc_extended,12150,0.5753086419753086,0.5759533521534388,0.15190670430687758,0.5737952799516601,0.15169853108023468,0.6263671234844159,0.680821345888864,0.48159985758758106,0.07829109761940602
dataset,physionet_mi,eegnet,12150,0.5241975308641975,0.5244234564363338,0.048846912872667625,0.5240484962776029,0.048820321148904555,0.5467560316811882,0.6841816546958914,0.491446160675022,0.012887020209198595
dataset,physionet_mi,shallow,12150,0.5672427983539094,0.5669323024955948,0.13386460499118957,0.5666483516483516,0.13393646939684356,0.5926752122681614,0.9306040163138692,0.5943282636761101,0.20752504288414378
dataset,physionet_mi,deep4,12150,0.5153086419753087,0.5149353592384158,0.029870718476831648,0.5144157735574877,0.02989020679421972,0.5268509587211001,0.7522731189618839,0.5321809189209734,0.08564789271649016
dataset,physionet_mi,eegconformer,12150,0.5721810699588478,0.572586463750973,0.145172927501946,0.5716445465742797,0.14504322117014945,0.6210636069429794,0.9298380291384838,0.5384741118273904,0.14941609871730882
dataset,physionet_mi,eegconformer_compact,12150,0.5753086419753086,0.5751826627400529,0.15036532548010584,0.5751642428562689,0.15039075601725227,0.6247696908232001,0.8854219046497086,0.5309732860073285,0.14188700620039008
dataset,physionet_mi,atcnet,12150,0.5591769547325103,0.5594786464970418,0.11895729299408364,0.5589008137486047,0.11887534115867415,0.5984709917680668,0.6966123065196863,0.48823419140291774,0.05386974289584062
dataset,physionet_mi,atcnet_aggressive_pool,12150,0.5477366255144033,0.5479355807709739,0.09587116154194786,0.5476384418589009,0.09582457621506402,0.5798924381521069,0.6994904542670016,0.49574272017822063,0.05845610394399352
dataset,physionet_mi,fbcnet,12150,0.5460082304526749,0.5467004859489418,0.09340097189788366,0.5441003030760159,0.0932635862517398,0.560150283080671,1.2099267155387161,0.6750381003157251,0.270591815101757
dataset,physionet_mi,cardinal_fbc,12150,0.5463374485596708,0.5470281102459824,0.09405622049196483,0.5444406354262294,0.09391817598450491,0.5602703306932344,1.2093317011493239,0.6747117394110405,0.27018762954959163
dataset,physionet_mi,cardinal_fbc_extended,12150,0.5460082304526749,0.5466874785326822,0.09337495706536436,0.5441774989525918,0.09324003174094198,0.5604247937613179,1.2064944068372598,0.6739930117733167,0.26882827519879915
dataset,physionet_mi,cardinal_fbc_corr,12150,0.5546502057613169,0.5555327248301414,0.11106544966028276,0.5514954725081136,0.11086014433452307,0.5710165499047817,1.1557609685270105,0.6543633013491893,0.25313193030318115
dataset,physionet_mi,cardinal_fbc_corr_extended,12150,0.5558847736625514,0.556454422216667,0.11290884443333393,0.5546722066181198,0.11277059343905427,0.5732899278562626,1.1355091304628193,0.6512008131904943,0.2533581889509664
dataset,physionet_mi,cardinal_fbc_compactdyn,12150,0.5431275720164609,0.5438593817005977,0.08771876340119533,0.5409595115612341,0.08758276835412993,0.5627490225807392,1.2839088611666472,0.6910480162235881,0.28779616894054805
dataset,physionet_mi,cardinal_fbc_compactdyn_extended,12150,0.5412345679012346,0.541960502167564,0.08392100433512795,0.5390940422351045,0.08379184935267969,0.5596822328855937,1.3081158824399175,0.6972934633074068,0.2925864499390371
dataset,physionet_mi,cardinal_fbc_compactdyn_scale010,12150,0.545514403292181,0.5462879069644552,0.09257581392891034,0.5430847149240565,0.09242463655957267,0.560890770899429,1.2088881106985436,0.6776028877870264,0.27351408976586267
dataset,physionet_mi,cardinal_fbc_compactdyn_scale010_extended,12150,0.5474897119341564,0.5482032490086926,0.0964064980173851,0.5454595436151357,0.09626062812745673,0.5603277462415681,1.209469487075412,0.6778975787754016,0.2734877742317969
dataset,physionet_mi,cardinal_fbc_compactdyn_scale025,12150,0.5409053497942387,0.5414784148024397,0.08295682960487949,0.5396279809717763,0.08285444598942426,0.5598263984158052,1.2097672211616022,0.6781978732475766,0.2763272351149178
dataset,physionet_mi,cardinal_fbc_compactdyn_scale025_extended,12150,0.5422222222222223,0.5428490712908032,0.08569814258160635,0.5406713343644449,0.08558320299386335,0.5611662368122075,1.206055627545925,0.6774984954930605,0.2758181455400255
dataset,physionet_mi,cardinal_fbc_micro,12150,0.5481481481481482,0.548834108697287,0.09766821739457399,0.5462878306714773,0.09752582165150603,0.5594587559896781,1.208992698437792,0.6753468596083291,0.26711663599858065
dataset,physionet_mi,cardinal_fbc_micro_extended,12150,0.542716049382716,0.543393350364919,0.08678670072983796,0.540881647287709,0.08666157673438224,0.5567970118171022,1.2140483231906583,0.6833315189522506,0.27766182879361595
dataset,physionet_mi,cardinal_fbc_physical,12150,0.5418106995884774,0.5424578325986176,0.08491566519723515,0.5401461296617533,0.08479833280496074,0.5578368463519279,1.2271126658281482,0.6811122266991813,0.2758469532252339
dataset,physionet_mi,cardinal_fbc_physical_extended,12150,0.5454320987654321,0.5461169813851678,0.09223396277033569,0.5435654267576485,0.09209963944810351,0.5588337360890087,1.217425527257156,0.6805777373657784,0.2753855479156039
dataset,physionet_mi,eegtcnet,12150,0.5230452674897119,0.523716584658972,0.047433169317943946,0.5211568858614716,0.04736516745160768,0.5345292704126671,0.6956254652877288,0.5016065233348164,0.043048645743617275
dataset,physionet_mi,fbmsnet,12150,0.5530041152263374,0.5532230954805326,0.10644619096106522,0.5528793009406592,0.10639031748656369,0.571109627452694,1.0974570789242166,0.6380118699772145,0.2413785477332127
dataset,physionet_mi,cardinal_fbms,12150,0.5529218106995885,0.5531448477420955,0.10628969548419098,0.5527907462537616,0.1062330409714286,0.5709095435819579,1.098629751433008,0.6384803760106752,0.2411574729676109
dataset,physionet_mi,cardinal_fbms_extended,12150,0.5530864197530864,0.5533159765622618,0.10663195312452367,0.552945128336857,0.10657373067168163,0.570809684563381,1.0976227352916748,0.6385368515617935,0.2423223254072323
dataset,physionet_mi,cardinal_mix,12150,0.5689711934156378,0.5691104349964534,0.13822086999290684,0.5689402149857967,0.13817077179567716,0.5960642200529647,0.8709379737071603,0.5739053729952642,0.18441363375863912
dataset,physionet_mi,cardinal_mix_drop,12150,0.571522633744856,0.5716483038532438,0.14329660770648767,0.5715011656259783,0.14324862787230508,0.6054002050023,0.8115492160670755,0.5542904689901204,0.16961868998445112
dataset,physionet_mi,ctnet,12150,0.5298765432098765,0.5309720808004439,0.06194416160088778,0.5245668806255455,0.06180307743969271,0.5554775246073894,0.8042815391010322,0.5609197337485133,0.16403404702374966
dataset,physionet_mi,ctnet_compact,12150,0.5288888888888889,0.5285551402666927,0.057110280533385405,0.5281707822226738,0.057143170895088136,0.548935248133402,0.7281041470979884,0.5227257520626349,0.10228184750050673
dataset,physionet_mi,eegsym,12150,0.5039506172839506,0.5052151609566141,0.010430321913228235,0.4963249069426373,0.010403004952170947,0.5112475873613982,0.6959540025228773,0.5025703141292037,0.03269310947798894
dataset,physionet_mi,eegsym_wide,12150,0.5174485596707818,0.5163958481953226,0.032791696390645164,0.5113531593348164,0.032857782319635986,0.5323540984539467,0.7208729038042169,0.5130517103176255,0.07187967345547773
dataset,physionet_mi,tcformer,12150,0.5574485596707819,0.5582858257778537,0.11657165155570737,0.5546508629519544,0.11636674380302114,0.6074605661884409,0.6609341467086826,0.47082485040711797,0.043769223734184556
all_datasets,ALL_DATASETS,scope,94310,0.575007952497084,,,,,,0.8874855793486477,0.5657002718792394,0.18654989763523963
all_datasets,ALL_DATASETS,free_scope,94310,0.6104018661859824,,,,,,0.8030257250221113,0.5177765801470419,0.1625530085458367
all_datasets,ALL_DATASETS,cardinal,94310,0.6842010391262856,,,,,,0.6298040232822095,0.41440368136388145,0.07062605278715198
all_datasets,ALL_DATASETS,free_cardinal,94310,0.6869791114409924,,,,,,0.622320983193047,0.40981732594505227,0.06741262725840289
all_datasets,ALL_DATASETS,cardinal_dynamics,94310,0.7060120877955678,,,,,,0.5648394115267298,0.370958046792705,0.04180564421470311
all_datasets,ALL_DATASETS,cardinal_dynamics_compact,94310,0.7055243346410773,,,,,,0.5606696742177286,0.3683520451653209,0.03854056530774377
all_datasets,ALL_DATASETS,cardinal_dynamics_extended,94310,0.7055031279821864,,,,,,0.560581138558044,0.3684308054376301,0.041035897994253834
all_datasets,ALL_DATASETS,cardinal_dynamics_sinc,94310,0.6955996182801399,,,,,,0.564748794070666,0.37258132382870857,0.03707324809454719
all_datasets,ALL_DATASETS,cardinal_dynamics_sinc_residual,94310,0.7011557629095536,,,,,,0.5590724918888601,0.36846186062276415,0.03198866926243445
all_datasets,ALL_DATASETS,cardinal_dynamics_sinc_extended,94310,0.700689216413954,,,,,,0.560301708726075,0.36950207158408266,0.035171211830771563
all_datasets,ALL_DATASETS,eegnet,94310,0.6170183437599406,,,,,,0.63294821015171,0.4185275020681824,0.014515524889944747
all_datasets,ALL_DATASETS,shallow,94310,0.6824408864383417,,,,,,0.6780783709403687,0.42989035897276007,0.10285525469755444
all_datasets,ALL_DATASETS,deep4,94310,0.541331778178348,,,,,,0.7628813149083707,0.5124084199957749,0.08309823663391955
all_datasets,ALL_DATASETS,eegconformer,94310,0.6671614887074542,,,,,,0.748478538411074,0.44204888960711614,0.12274022020258153
all_datasets,ALL_DATASETS,eegconformer_compact,94310,0.664924186194465,,,,,,0.7446233970667048,0.4441351961316568,0.12556533000683076
all_datasets,ALL_DATASETS,atcnet,94310,0.6613402608419043,,,,,,0.6022313830915929,0.39872137621272813,0.05054168595531788
all_datasets,ALL_DATASETS,atcnet_aggressive_pool,94310,0.6495705651574595,,,,,,0.6150611189807138,0.4075703960136255,0.047859035214770085
all_datasets,ALL_DATASETS,fbcnet,94310,0.7000106033294454,,,,,,0.6767730899976326,0.41563610548065616,0.07173602272193615
all_datasets,ALL_DATASETS,cardinal_fbc,94310,0.7007210264022903,,,,,,0.6714258531699425,0.41290089943109215,0.06845923792632054
all_datasets,ALL_DATASETS,cardinal_fbc_extended,94310,0.7003074965539179,,,,,,0.6734690323892484,0.4143844923825658,0.06901534615006912
all_datasets,ALL_DATASETS,cardinal_fbc_corr,94310,0.703732371964797,,,,,,0.6644533909757072,0.4097550091649773,0.06775452907701501
all_datasets,ALL_DATASETS,cardinal_fbc_corr_extended,94310,0.7027038490085887,,,,,,0.6602439861091384,0.4084641849602332,0.06772447814966434
all_datasets,ALL_DATASETS,cardinal_fbc_compactdyn,94310,0.710868412681582,,,,,,0.6838088628891323,0.4087998335366724,0.07873406041662001
all_datasets,ALL_DATASETS,cardinal_fbc_compactdyn_extended,94310,0.7109108259993638,,,,,,0.6898694350613206,0.4117627119527857,0.08219975170951649
all_datasets,ALL_DATASETS,cardinal_fbc_compactdyn_scale010,94310,0.7022797158307709,,,,,,0.6700273692427141,0.41191318940168353,0.06928725441823566
all_datasets,ALL_DATASETS,cardinal_fbc_compactdyn_scale010_extended,94310,0.7036899586470151,,,,,,0.6681579497724779,0.41027356927432473,0.0669350191039127
all_datasets,ALL_DATASETS,cardinal_fbc_compactdyn_scale025,94310,0.7086311101685929,,,,,,0.6602260722772928,0.4042155045606235,0.06675146026634585
all_datasets,ALL_DATASETS,cardinal_fbc_compactdyn_scale025_extended,94310,0.711843918990563,,,,,,0.6532758123836067,0.4004845954386861,0.06311810990966728
all_datasets,ALL_DATASETS,cardinal_fbc_micro,94310,0.7039656452125967,,,,,,0.6702810324511247,0.4111264207250092,0.07049677746601313
all_datasets,ALL_DATASETS,cardinal_fbc_micro_extended,94310,0.7030113455625067,,,,,,0.6764512019215326,0.4140517755317404,0.0733507182970114
all_datasets,ALL_DATASETS,cardinal_fbc_physical,94310,0.7035733220231153,,,,,,0.6756816295549989,0.4126782286048896,0.07293805823720739
all_datasets,ALL_DATASETS,cardinal_fbc_physical_extended,94310,0.7044003817198601,,,,,,0.6748984908591753,0.4129571410477442,0.07418162535981504
all_datasets,ALL_DATASETS,eegtcnet,94310,0.5777011981762273,,,,,,0.6792678441881882,0.46080811021700085,0.02218201484271646
all_datasets,ALL_DATASETS,fbmsnet,94310,0.6977308874986746,,,,,,0.6657177666140115,0.41006947757270495,0.06681955950268505
all_datasets,ALL_DATASETS,cardinal_fbms,94310,0.6973703742975295,,,,,,0.6660076934093282,0.41057484133722427,0.06770557277295637
all_datasets,ALL_DATASETS,cardinal_fbms_extended,94310,0.698239847312056,,,,,,0.6646702233241386,0.4094582038820275,0.06716168056318306
all_datasets,ALL_DATASETS,cardinal_mix,94310,0.6850068921641396,,,,,,0.6418653236697219,0.41715711685730483,0.07472682278016732
all_datasets,ALL_DATASETS,cardinal_mix_drop,94310,0.6908281200296893,,,,,,0.6148493128353537,0.40421576608936666,0.07219318741832378
all_datasets,ALL_DATASETS,ctnet,94310,0.6629307602587212,,,,,,0.6144859539453672,0.4104984664082628,0.06991776560355491
all_datasets,ALL_DATASETS,ctnet_compact,94310,0.6312162018873927,,,,,,0.6292858506016592,0.4247439327322771,0.03285254967508457
all_datasets,ALL_DATASETS,eegsym,94310,0.5275050365814866,,,,,,0.7341874857671231,0.4968691171575664,0.014834956241594465
all_datasets,ALL_DATASETS,eegsym_wide,94310,0.6154808609903509,,,,,,0.6564742939118764,0.4330149360249059,0.05695059770630723
all_datasets,ALL_DATASETS,tcformer,94310,0.6997561234227547,,,,,,0.5524813162902878,0.3622802212470534,0.04685958289080036
