dataset,model,subjects_averaged,aggregation,accuracy,accuracy_defined_count,balanced_accuracy,balanced_accuracy_defined_count,chance_normalized_balanced_accuracy,chance_normalized_balanced_accuracy_defined_count,macro_f1,macro_f1_defined_count,cohen_kappa,cohen_kappa_defined_count,ovr_macro_auroc,ovr_macro_auroc_defined_count,nll,nll_defined_count,multiclass_brier,multiclass_brier_defined_count,ece,ece_defined_count
bnci2014_001,cardinal_fbc_corr_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7479938271604939,9,0.7479938271604938,9,0.6639917695473252,9,0.738775594032099,9,0.6639917695473252,9,0.9247574445587564,9,0.656730590429674,9,0.35428079457335215,9,0.09129977417810832,9
bnci2014_001,cardinal_fbc_compactdyn,9,mean_seeds_within_subject_then_mean_subjects,0.7535493827160494,9,0.7535493827160494,9,0.6713991769547325,9,0.7484190736751863,9,0.6713991769547325,9,0.9285665294924554,9,0.6360758201911205,9,0.342852841446971,9,0.08513071340405279,9
bnci2014_001,cardinal_fbc_compactdyn_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7573302469135803,9,0.7573302469135803,9,0.6764403292181069,9,0.7523850052645771,9,0.6764403292181069,9,0.9290941500914494,9,0.6357502313434409,9,0.34244840311220626,9,0.08623857063551743,9
bnci2014_001,cardinal_fbc_compactdyn_scale010,9,mean_seeds_within_subject_then_mean_subjects,0.7510802469135803,9,0.7510802469135802,9,0.6681069958847736,9,0.7434653892888169,9,0.6681069958847736,9,0.925496542066758,9,0.6522276596376353,9,0.3511675332933023,9,0.0931983376726692,9
bnci2014_001,cardinal_fbc_compactdyn_scale010_extended,9,mean_seeds_within_subject_then_mean_subjects,0.748070987654321,9,0.7480709876543209,9,0.6640946502057613,9,0.7405736928255886,9,0.6640946502057613,9,0.9247356538637403,9,0.656984002875075,9,0.3543476203763519,9,0.09156431716257407,9
bnci2014_001,cardinal_fbc_compactdyn_scale025,9,mean_seeds_within_subject_then_mean_subjects,0.7548611111111112,9,0.7548611111111112,9,0.6731481481481482,9,0.7476644784910936,9,0.6731481481481482,9,0.9275938071559214,9,0.6441219215858579,9,0.34637384579071295,9,0.0930114257344861,9
bnci2014_001,cardinal_fbc_compactdyn_scale025_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7546296296296295,9,0.7546296296296295,9,0.6728395061728395,9,0.7473653064567175,9,0.6728395061728395,9,0.9275395090306355,9,0.6447913124793303,9,0.34730391315530806,9,0.09249762812468372,9
bnci2014_001,cardinal_fbc_micro,9,mean_seeds_within_subject_then_mean_subjects,0.7513117283950618,9,0.7513117283950617,9,0.6684156378600823,9,0.7441674166390064,9,0.6684156378600823,9,0.9277892089620485,9,0.6448772165021757,9,0.34855446164717524,9,0.09050273917569422,9
bnci2014_001,cardinal_fbc_micro_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7508487654320987,9,0.7508487654320987,9,0.6677983539094651,9,0.7434865163680411,9,0.6677983539094651,9,0.9285461676954733,9,0.6435811181448495,9,0.3478865760795775,9,0.08739925174295533,9
bnci2014_001,cardinal_fbc_physical,9,mean_seeds_within_subject_then_mean_subjects,0.7513117283950618,9,0.7513117283950617,9,0.6684156378600823,9,0.7438497366950962,9,0.6684156378600823,9,0.9277159779378145,9,0.6464568088677396,9,0.34911431930560827,9,0.08950922694057224,9
bnci2014_001,cardinal_fbc_physical_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7478395061728395,9,0.7478395061728396,9,0.6637860082304526,9,0.740057174670243,9,0.6637860082304526,9,0.9277895661865571,9,0.6462153298165592,9,0.3490706355453408,9,0.08768907787255299,9
bnci2014_001,eegtcnet,9,mean_seeds_within_subject_then_mean_subjects,0.4773148148148148,9,0.4773148148148148,9,0.3030864197530864,9,0.42226934772760577,9,0.3030864197530864,9,0.7674250542981252,9,1.057263289103276,9,0.5936960535654311,9,0.07176870607575515,9
bnci2014_001,fbmsnet,9,mean_seeds_within_subject_then_mean_subjects,0.7422067901234567,9,0.7422067901234568,9,0.656275720164609,9,0.7369904496434799,9,0.6562757201646091,9,0.9176129543895747,9,0.667392423756678,9,0.36040147696049707,9,0.09250201657874349,9
bnci2014_001,cardinal_fbms,9,mean_seeds_within_subject_then_mean_subjects,0.7441358024691359,9,0.7441358024691359,9,0.6588477366255144,9,0.7390708563943386,9,0.6588477366255144,9,0.9181659379286695,9,0.6652991457198731,9,0.3593720019764147,9,0.0926816165746178,9
bnci2014_001,cardinal_fbms_extended,9,mean_seeds_within_subject_then_mean_subjects,0.7439043209876544,9,0.7439043209876544,9,0.6585390946502057,9,0.7388308729345376,9,0.6585390946502057,9,0.9181727251943302,9,0.6653316423280184,9,0.3593466605761988,9,0.09272778038119461,9
bnci2014_001,cardinal_mix,9,mean_seeds_within_subject_then_mean_subjects,0.7197530864197531,9,0.719753086419753,9,0.6263374485596708,9,0.7133365436441453,9,0.6263374485596708,9,0.9043377772062186,9,0.7237175609244303,9,0.3896995797695451,9,0.08096224660352792,9
